kelime,koken,label
Kutludurmuş,Turkce,1
Dağkağan,Turkce,1
fünun,Arapça,0
Temiçi,Turkce,1
Çapa,Turkce,1
outdoor,İngilizce,0
damak,Turkce,1
ordo,Turkce,1
tonilato,İtalyanca,0
Yolduz,Turkce,1
hakeza,Arapça,0
manganez,İtalyanca,0
Tanıp,Turkce,1
"yılan kendi eğriliğini bilmez, deveye boynun eğri der",Turkce,1
kükürt,Farsça,0
reçete,İtalyanca,0
Güvercin,Turkce,1
solvent,Almanca,0
Yarındak,Turkce,1
yezdan,Farsça,0
smokin,İngilizce,0
ceride,Arapça,0
herkes,Farsça,0
uslu,Turkce,1
Kızkuş,Turkce,1
çanak,Turkce,1
Ağanakbike,Turkce,1
atıf,Arapça,0
fenafillah,Arapça,0
Taman,Turkce,1
Oğulbars,Turkce,1
namütenahi,Farsça,0
istasyon,Latince,0
porselen,İtalyanca,0
erkân,Arapça,0
çar,Farsça,0
mehter,Farsça,0
Çuğlan,Turkce,1
çağla,Farsça,0
Altınkatun,Turkce,1
Erkutay,Turkce,1
Arbaş,Turkce,1
incil,Antik Yunanca,0
dejavü,İngilizce,0
tığ,Farsça,0
İltürgük,Turkce,1
oligopoli,İngilizce,0
Ötük,Turkce,1
lagar,Farsça,0
Sısır,Turkce,1
Uma,Turkce,1
entelektüel,Latince,0
Kavul,Turkce,1
+zede,Farsça,0
Arademir,Turkce,1
arbede,Arapça,0
greyder,İngilizce,0
Kutlutegin,Turkce,1
tayt,İngilizce,0
ekrü,Latince,0
eşhas,Arapça,0
Çömçe,Turkce,1
bienal,Latince,0
çuvaldız,Farsça,0
evolüsyon,Latince,0
parfüm,İtalyanca,0
dia+,Antik Yunanca,0
aman,Arapça,0
Yasmıl,Turkce,1
çirkin,Farsça,0
edyan,Arapça,0
Kandıbay,Turkce,1
Ayluç,Turkce,1
klavye,Latince,0
değirmende doğmuş sıçan gök gürlemesinden korkmaz,Turkce,1
limonçello,İtalyanca,0
Yuluğtegin,Turkce,1
bediüzzaman,Arapça,0
Kutlukaya,Turkce,1
lavanta,İtalyanca,0
Altınözük,Turkce,1
Keldibeğ,Turkce,1
safran,Farsça,0
kayzer,Almanca,0
dalalet,Arapça,0
sitayiş,Farsça,0
keçemen,Turkce,1
belki,Farsça,0
Asığ,Turkce,1
maltız,İtalyanca,0
+kâr,Farsça,0
apel,Latince,0
hora,Antik Yunanca,0
beta,Antik Yunanca,0
marka,İtalyanca,0
maymun,Antik Yunanca,0
estamp,İtalyanca,0
Udgurmuş,Turkce,1
dalya,İtalyanca,0
beter,Farsça,0
know-how,İngilizce,0
hadım,Arapça,0
arogan,Latince,0
gü+,Farsça,0
habis,Arapça,0
monarşi,Fransızca,0
Çakıdı,Turkce,1
arıza,Arapça,0
Aybike,Turkce,1
Külbilge,Turkce,1
Oçak,Turkce,1
Kıra,Turkce,1
Salgur,Turkce,1
Akbegüm,Turkce,1
taflan,Antik Yunanca,0
kek,İngilizce,0
gland,İngilizce,0
levent,Farsça,0
posa,Farsça,0
ahfat,Arapça,0
Dökmen,Turkce,1
madara,Antik Yunanca,0
kloz,İngilizce,0
Yingçe,Turkce,1
Ülkü,Turkce,1
nüktedan,Farsça,0
darülfünun,Arapça,0
Atımer,Turkce,1
ribozom,İngilizce,0
çeri,Turkce,1
Porsuk,Turkce,1
çarmıh,Farsça,0
parazit,Fransızca,0
Çarun,Turkce,1
flotör,Latince,0
organza,İtalyanca,0
mihrace,Farsça,0
Umunç,Turkce,1
Tonyukuk,Turkce,1
kalita,İtalyanca,0
gark,Arapça,0
redingot,İngilizce,0
hindi,Farsça,0
fellasyo,İngilizce,0
gavs,Arapça,0
pijama,İngilizce,0
İliğ,Turkce,1
coşmak,Farsça,0
aperitif,Latince,0
gıllıgış,Arapça,0
Inançbeğ,Turkce,1
geri,Turkce,1
o,Turkce,1
gani,Arapça,0
korutmak,Turkce,1
Yakşı,Turkce,1
Böge,Turkce,1
Erentüz,Turkce,1
asayiş,Farsça,0
avanak,Farsça,0
olgun,Turkce,1
asla,Arapça,0
baca,Farsça,0
Turunçan,Turkce,1
valiz,İtalyanca,0
paso,İtalyanca,0
kortej,İtalyanca,0
bap,Arapça,0
Abaşkatun,Turkce,1
body,İngilizce,0
tempo,İtalyanca,0
Tarkan,Turkce,1
kabala,İngilizce,0
Takıcık,Turkce,1
ramburse,İngilizce,0
to'sh,Turkce,1
Yıldızcı,Turkce,1
hacer,Arapça,0
Paşa,Turkce,1
allak bullak,Turkce,1
çelenk,Farsça,0
avukat,İtalyanca,0
konçerto,İtalyanca,0
meğer,Farsça,0
Tanguk,Turkce,1
bonfile,Latince,0
Tayık,Turkce,1
Yıldızkağan,Turkce,1
rövaşata,İtalyanca,0
praseodim,Almanca,0
kürümek,Turkce,1
Sermet,Turkce,1
ibrişim,Farsça,0
buut,Arapça,0
Tısak,Turkce,1
petek,Farsça,0
şok,İngilizce,0
baret,İtalyanca,0
dolu,Turkce,1
hacamat,Arapça,0
hükümdar,Farsça,0
Tüken,Turkce,1
gırtlak,Turkce,1
Zağnos,Turkce,1
deizm,Latince,0
gülle,Farsça,0
Barsboğa,Turkce,1
acente,İtalyanca,0
mermer,Antik Yunanca,0
Aktan,Turkce,1
Burunduk,Turkce,1
muson,Fransızca,0
Buldur,Turkce,1
beze,Latince,0
ah,Farsça,0
Birbenek,Turkce,1
anason,Antik Yunanca,0
kola,Antik Yunanca,0
safdil,Farsça,0
Ersungur,Turkce,1
eşkin,Turkce,1
amatör,Latince,0
Bayrın,Turkce,1
maksi+,İngilizce,0
Yunlukoca,Turkce,1
manda,Farsça,0
Yinçü,Turkce,1
leylak,Farsça,0
kalifiye,Latince,0
Ökrünç,Turkce,1
şilep,Almanca,0
aferist,Latince,0
periyod,Fransızca,0
diplomat,Latince,0
Sokta,Turkce,1
farika,Arapça,0
gebeş,Arapça,0
behavyorizm,İngilizce,0
jenerik,Latince,0
Dizik,Turkce,1
gaye,Arapça,0
Bönek,Turkce,1
subasman,İtalyanca,0
glob,Latince,0
dizayn,İngilizce,0
Alımga,Turkce,1
defo,Latince,0
ödünç,Turkce,1
eziyet,Arapça,0
buz,Turkce,1
avaz,Farsça,0
satranç,Farsça,0
Beğdurmuş,Turkce,1
alavere dalavere,Turkce,1
saye,Farsça,0
traverten,İtalyanca,0
Bal,Turkce,1
asuman,Farsça,0
Çabdar,Turkce,1
çepiç,Turkce,1
Tutşu,Turkce,1
baldır,Turkce,1
Ürüngkaş,Turkce,1
Alpaya,Turkce,1
küpeşte,Antik Yunanca,0
epos,Antik Yunanca,0
şut,İngilizce,0
dü,Farsça,0
yabgu,Turkce,1
Kulunkara,Turkce,1
korna,İtalyanca,0
kehribar,Farsça,0
Çaba,Turkce,1
menteşe,Farsça,0
İlçiboğa,Turkce,1
diyakoz,Antik Yunanca,0
terminoloji,Almanca,0
tank,İngilizce,0
Bayraç,Turkce,1
Yadık,Turkce,1
Binbeği,Turkce,1
cima,Arapça,0
Torku,Turkce,1
limonata,İtalyanca,0
mimik,Fransızca,0
desibel,İngilizce,0
Alpbamsı,Turkce,1
Sevinsin,Turkce,1
beri,Arapça,0
ritm,Fransızca,0
Yulak,Turkce,1
lades,Farsça,0
upload,İngilizce,0
kazan,Turkce,1
Sezik,Turkce,1
İlli,Turkce,1
alim,Arapça,0
Küke,Turkce,1
Oğramış,Turkce,1
ecel,Arapça,0
etüt,Latince,0
meydan,Farsça,0
maya,Farsça,0
antet,Latince,0
Berginsenge,Turkce,1
eskalop,Fransızca,0
Suyurkatmış,Turkce,1
Karaton,Turkce,1
ağırşak,Turkce,1
Urbeğ,Turkce,1
Taybilge,Turkce,1
bot,İngilizce,0
Akaş,Turkce,1
peçete,İtalyanca,0
baği,Arapça,0
akıbet,Arapça,0
padok,İngilizce,0
Çandar,Turkce,1
"ağılda oğlak doğsa, dere boyunda otu biter",Turkce,1
ardıç,Turkce,1
pasaport,İtalyanca,0
Orduk,Turkce,1
Senge,Turkce,1
antrenman,Latince,0
miyop,Fransızca,0
maral,Farsça,0
parametre,Fransızca,0
ang'irt,Turkce,1
Burçin,Turkce,1
menent,Farsça,0
cesim,Arapça,0
Ögeçik,Turkce,1
Alkış,Turkce,1
Yingçegüzel,Turkce,1
giran,Farsça,0
Göktuğ,Turkce,1
akar,Arapça,0
basiret,Arapça,0
Altınçiçek,Turkce,1
Tüzlü,Turkce,1
cübbe,Arapça,0
protez,Fransızca,0
megaron,Antik Yunanca,0
Yırım,Turkce,1
Bike,Turkce,1
ziyan,Farsça,0
bahçe,Farsça,0
sarkoma,İngilizce,0
Çapan,Turkce,1
pirpirim,Farsça,0
ispinoz,Antik Yunanca,0
İlgirtudun,Turkce,1
frekans,Latince,0
Işıl,Turkce,1
Açuk,Turkce,1
fob,İtalyanca,0
Buzaç,Turkce,1
bor,Latince,0
hacet,Arapça,0
sitüasyon,İngilizce,0
hanüman,Farsça,0
beşer,Arapça,0
Bek,Turkce,1
Alparsbeğ,Turkce,1
karın,Turkce,1
Tun,Turkce,1
virtüoz,İtalyanca,0
Çomul,Turkce,1
Tonlutunga,Turkce,1
Tilek,Turkce,1
beynamaz,Farsça,0
rota,İtalyanca,0
termo,İngilizce,0
Çubaş,Turkce,1
Alpgerey,Turkce,1
Çakabeğ,Turkce,1
fütuhat,Arapça,0
tente,İtalyanca,0
Ağlamış,Turkce,1
içecek,Turkce,1
gaip,Arapça,0
balerin,İtalyanca,0
Tenli,Turkce,1
kul,Turkce,1
mengü,Turkce,1
Öçürgen,Turkce,1
Bilgekağan,Turkce,1
patetik,Fransızca,0
firar,Arapça,0
müsli,Almanca,0
fuhuş,Arapça,0
Erem,Turkce,1
İlkutadmış,Turkce,1
talan,Turkce,1
panzehir,Farsça,0
daire,Arapça,0
Aysılığ,Turkce,1
leşker,Farsça,0
harita,Antik Yunanca,0
Kökbudak,Turkce,1
Aldemir,Turkce,1
fahişe,Arapça,0
çikolata,İtalyanca,0
Yüküngen,Turkce,1
deri,Turkce,1
sort,İngilizce,0
kezzap,Farsça,0
Kızılboğa,Turkce,1
aparmak,Turkce,1
polemik,Fransızca,0
Ulun,Turkce,1
cidar,Arapça,0
Kıyıntıtoyun,Turkce,1
bims,Almanca,0
Ukuş,Turkce,1
İpitulu,Turkce,1
Kadak,Turkce,1
fikstür,İngilizce,0
Kalalduruk,Turkce,1
zon,Latince,0
Kuruç,Turkce,1
huni,Antik Yunanca,0
cezri,Arapça,0
Yiğenek,Turkce,1
Yezirtulga,Turkce,1
mekik,Farsça,0
Üçünkülüg,Turkce,1
Umay,Turkce,1
bedütgil,Turkce,1
efemine,Latince,0
mandarin,İngilizce,0
Işbarayamtar,Turkce,1
faraziye,Arapça,0
sayı,Turkce,1
Usuk,Turkce,1
Kalmuk,Turkce,1
+ber,Farsça,0
Kudatmış,Turkce,1
Tapmış,Turkce,1
Sartak,Turkce,1
Olcaytu,Turkce,1
küçük,Turkce,1
daüssıla,Arapça,0
Salılay,Turkce,1
Kutlutayak,Turkce,1
Karayülük,Turkce,1
poşet,Fransızca,0
Talu,Turkce,1
mandepsi,Antik Yunanca,0
garet,Arapça,0
Sundulaç,Turkce,1
hınç,Farsça,0
alil,Arapça,0
budala,Arapça,0
kumbara,Farsça,0
Andarıman,Turkce,1
Altıntarkan,Turkce,1
cesamet,Arapça,0
martı,İtalyanca,0
fuga,Almanca,0
kelle,Farsça,0
timpani,İtalyanca,0
vinç,İngilizce,0
Koçungar,Turkce,1
antre,Latince,0
kontrast,İtalyanca,0
Ülker,Turkce,1
peyker,Farsça,0
Kuruçdemir,Turkce,1
aşiyan,Farsça,0
amik,Arapça,0
Süngüşür,Turkce,1
gren,Latince,0
edebiyat,Arapça,0
Çolpan,Turkce,1
Kubuz,Turkce,1
falso,İtalyanca,0
hinterland,Almanca,0
Kunu,Turkce,1
karbonhidrat,İngilizce,0
bahir,Arapça,0
bokuk,Turkce,1
alaminüt,Latince,0
hendese,Farsça,0
kılıçkamçı,Turkce,1
Kayı,Turkce,1
Töreli,Turkce,1
Yubuğ,Turkce,1
Kay,Turkce,1
vay,Farsça,0
küremek,Turkce,1
Güneren,Turkce,1
fayda,Arapça,0
Öküşkaraaçkı,Turkce,1
kontrat,İtalyanca,0
Kutludemir,Turkce,1
Denizkağan,Turkce,1
biblo,Fransızca,0
Paşabegim,Turkce,1
Keklik,Turkce,1
not,İngilizce,0
fazilet,Arapça,0
cüz,Arapça,0
Uzluk,Turkce,1
Kazkatun,Turkce,1
vodvil,Fransızca,0
satelit,İngilizce,0
karkas,Latince,0
Küyük,Turkce,1
Tuluntay,Turkce,1
dülger,Farsça,0
Karabölük,Turkce,1
fesleğen,Antik Yunanca,0
Koçgar,Turkce,1
Gülümser,Turkce,1
İlaldı,Turkce,1
akvam,Arapça,0
kumpas,İtalyanca,0
Beglen,Turkce,1
ambulans,Latince,0
Çibekkargu,Turkce,1
behimiyet,Arapça,0
proton,Latince,0
tutifruti,İtalyanca,0
fellah,Arapça,0
Terken,Turkce,1
Kalıng,Turkce,1
Kırçiçek,Turkce,1
Turbay,Turkce,1
manşon,İtalyanca,0
jenital,Latince,0
oynamak,Turkce,1
Esim,Turkce,1
başak,Turkce,1
lav,İtalyanca,0
loğusa,Antik Yunanca,0
bimarhane,Farsça,0
faşing,Almanca,0
Kişecik,Turkce,1
Yaldrık,Turkce,1
fiş,Latince,0
adl,Arapça,0
üstad,Farsça,0
zımba,Farsça,0
haber,Arapça,0
gazino,İtalyanca,0
Turumtay,Turkce,1
ecir,Arapça,0
Kunçuy,Turkce,1
atraksiyon,Latince,0
kement,Farsça,0
apse,Latince,0
Borlukçu,Turkce,1
Yayık,Turkce,1
devalüasyon,İngilizce,0
Avluç,Turkce,1
deskriptif,Latince,0
kimyager,Farsça,0
Kurça,Turkce,1
benefşe,Farsça,0
nişadır,Farsça,0
bandana,İngilizce,0
kantite,Latince,0
Tabulgu,Turkce,1
ahund,Farsça,0
dingil,Turkce,1
Kayımtı,Turkce,1
Çelgi,Turkce,1
Yalçın,Turkce,1
Otçuboğa,Turkce,1
Külükınanç,Turkce,1
firavun,Arapça,0
pupa,İtalyanca,0
otomat,Fransızca,0
besmele,Arapça,0
host,İngilizce,0
Mengü,Turkce,1
cezb,Arapça,0
şilin,İngilizce,0
Tuynak,Turkce,1
perikard,Fransızca,0
kurdele,İtalyanca,0
senato,İtalyanca,0
Tuğluk,Turkce,1
tiryaki,Farsça,0
Kırlangıç,Turkce,1
çiftlik,Farsça,0
İlbilge,Turkce,1
kült,İngilizce,0
tost,İngilizce,0
ahi,Arapça,0
leydi,İngilizce,0
Aydınalp,Turkce,1
Erdenikatun,Turkce,1
emel,Arapça,0
şömine,Latince,0
tilki,Turkce,1
kâfuru,Farsça,0
Balçar,Turkce,1
Kıyanselçük,Turkce,1
isteka,İtalyanca,0
anchorman,İngilizce,0
avize,Farsça,0
çalpara,Farsça,0
genç,Turkce,1
Sarıbaş,Turkce,1
furkan,Arapça,0
Tarı,Turkce,1
Bastuğrul,Turkce,1
tırsmak,Farsça,0
fecaat,Arapça,0
gong,İngilizce,0
Kılıçkalkan,Turkce,1
klakson,Antik Yunanca,0
ıssı,Turkce,1
alamana,İtalyanca,0
Kürkan,Turkce,1
bahçıvan,Farsça,0
Kanat,Turkce,1
Kordaykatun,Turkce,1
plastik,Fransızca,0
ark,Latince,0
fark,Arapça,0
Kürboğa,Turkce,1
Arslantegin,Turkce,1
loca,İtalyanca,0
sol,Turkce,1
emsal,Arapça,0
ahz,Arapça,0
azil,Arapça,0
Yula,Turkce,1
Yışık,Turkce,1
aydın,Turkce,1
Esenbike,Turkce,1
sinopsis,İngilizce,0
pazı,Farsça,0
fazıl,Arapça,0
miting,İngilizce,0
yavruağzı,Turkce,1
çöğdürmek,Turkce,1
Ulu,Turkce,1
Kaysıdı,Turkce,1
paralaks,Fransızca,0
kepaze,Farsça,0
Alpbilge,Turkce,1
Çangır,Turkce,1
gem,Antik Yunanca,0
doğan,Turkce,1
Arkış,Turkce,1
pejoratif,İngilizce,0
Çıngır,Turkce,1
yeğ,Turkce,1
Sengüytudun,Turkce,1
estağfirullah,Arapça,0
+ban,Farsça,0
sidik,Turkce,1
Sırça,Turkce,1
Çarık,Turkce,1
Sarmaşık,Turkce,1
İkeme,Turkce,1
madalya,İtalyanca,0
berduş,Farsça,0
banliyö,Fransızca,0
presbiteryen,İngilizce,0
direkt,Latince,0
yutak,Turkce,1
outlet,İngilizce,0
camia,Arapça,0
kurultay,Turkce,1
Bulaçapan,Turkce,1
labia,İngilizce,0
Şıban,Turkce,1
ringa,İtalyanca,0
libero,İtalyanca,0
balon,İtalyanca,0
sap,Turkce,1
ferda,Farsça,0
aleyh,Arapça,0
manat,Latince,0
Kıryağız,Turkce,1
Uganverdi,Turkce,1
pivot,İngilizce,0
dizyem,Latince,0
engin,Turkce,1
file,Latince,0
tifdruk,Almanca,0
antika,İtalyanca,0
alfa,Antik Yunanca,0
Mengükulu,Turkce,1
Külüçur,Turkce,1
aleyküm,Arapça,0
Alpkara,Turkce,1
daye,Farsça,0
filinta,Almanca,0
herze,Farsça,0
dalavere,Turkce,1
sonar,İngilizce,0
Salu,Turkce,1
Çaka,Turkce,1
bilanço,İtalyanca,0
baysungur,Turkce,1
federasyon,Latince,0
haraç,Antik Yunanca,0
cücük,Farsça,0
Bögde,Turkce,1
basur,Arapça,0
bilye,İtalyanca,0
santur,Antik Yunanca,0
allak,Turkce,1
divit,Arapça,0
Beğçur,Turkce,1
profilaksi,Fransızca,0
karı,Turkce,1
güherçile,Farsça,0
burka,Arapça,0
Sengüyara,Turkce,1
etfal,Arapça,0
arya,İtalyanca,0
Çasantuz,Turkce,1
Ülügbulmuş,Turkce,1
Kapsın,Turkce,1
otobüs,İngilizce,0
bağış,Farsça,0
satmak,Turkce,1
hergele,Farsça,0
avane,Arapça,0
Enik,Turkce,1
Akçora,Turkce,1
lança,Farsça,0
Kıynak,Turkce,1
patrimonyal,İngilizce,0
Ayaçı,Turkce,1
emansipe,Latince,0
ornitorenk,Latince,0
karabina,İtalyanca,0
pestil,İtalyanca,0
kem,Farsça,0
Yiğen,Turkce,1
kar,Turkce,1
Yörgenç,Turkce,1
Tanrı,Turkce,1
İtbert,Turkce,1
Kökbilgekan,Turkce,1
çanta,Farsça,0
Tarıçıbeğ,Turkce,1
billahi,Arapça,0
+perver,Farsça,0
asansör,Latince,0
canan,Farsça,0
Kayın,Turkce,1
Tarkat,Turkce,1
elma,Turkce,1
Barboğa,Turkce,1
gurux,Turkce,1
client,İngilizce,0
abacı,Turkce,1
Çakırtungakağan,Turkce,1
aerosol,İngilizce,0
Tanır,Turkce,1
doğu,Turkce,1
maslahatgüzar,Farsça,0
lipari,Antik Yunanca,0
fazla,Arapça,0
Kımızalmıla,Turkce,1
romatizma,Fransızca,0
Öyke,Turkce,1
yekta,Farsça,0
lied,Almanca,0
Yoldruk,Turkce,1
erbap,Arapça,0
simurg,Farsça,0
proses,İngilizce,0
Kamu,Turkce,1
Bayruk,Turkce,1
Belek,Turkce,1
Sagımbay,Turkce,1
zahter,Latince,0
otarşi,Fransızca,0
abullabut,Arapça,0
Banıçiçek,Turkce,1
barbiturat,Almanca,0
biju,Fransızca,0
Gülemen,Turkce,1
Ötügen,Turkce,1
Taktı,Turkce,1
Yasacı,Turkce,1
kaltaban,Farsça,0
patrik,Latince,0
amir,Arapça,0
taksonomi,İngilizce,0
fevk,Arapça,0
eşel mobil,Latince,0
Turkun,Turkce,1
dilara,Farsça,0
Yabgudirek,Turkce,1
Yeke,Turkce,1
peyda,Farsça,0
üretan,İngilizce,0
kümes,Antik Yunanca,0
ana+,Antik Yunanca,0
Direk,Turkce,1
fermante,Latince,0
Büdüstudun,Turkce,1
Yaşuk,Turkce,1
return,İngilizce,0
Ergene,Turkce,1
güllabi,Farsça,0
ciddi,Arapça,0
Arıkankatun,Turkce,1
Sevindik,Turkce,1
celse,Arapça,0
Konuk,Turkce,1
kenize,Farsça,0
Çaplı,Turkce,1
Tegrenç,Turkce,1
enteresan,Latince,0
Bağtaş,Turkce,1
Elkin,Turkce,1
partner,İngilizce,0
sağ,Turkce,1
Kurla,Turkce,1
düello,İtalyanca,0
soda,İtalyanca,0
Bunsuz,Turkce,1
figân,Farsça,0
emrivaki,Arapça,0
Beyrek,Turkce,1
karargâh,Farsça,0
Tekiş,Turkce,1
Kulapa,Turkce,1
Ozutgan,Turkce,1
falçata,İtalyanca,0
İlyığdı,Turkce,1
+matik,İngilizce,0
Tayşı,Turkce,1
ejakülasyon,Latince,0
Çava,Turkce,1
midi+,İngilizce,0
ciks,İngilizce,0
celadet,Arapça,0
kirizma,Antik Yunanca,0
sık,Turkce,1
re+,İngilizce,0
fistan,Arapça,0
nemfoman,Fransızca,0
Karaçur,Turkce,1
kelek,Farsça,0
Kuba,Turkce,1
pilot,İtalyanca,0
Alpturan,Turkce,1
Turku,Turkce,1
Tara,Turkce,1
Eylik,Turkce,1
sürtük,Turkce,1
Bengi,Turkce,1
tersane,İtalyanca,0
Tulunbeğ,Turkce,1
otantik,Fransızca,0
Karımış,Turkce,1
hizmet,Farsça,0
Akkatun,Turkce,1
devasa,Farsça,0
Kamır,Turkce,1
röportaj,İngilizce,0
Olca,Turkce,1
Yiğbört,Turkce,1
Şağılar,Turkce,1
cansiperane,Farsça,0
platonik,Fransızca,0
kârgir,Farsça,0
adese,Arapça,0
kenar,Farsça,0
Bilge,Turkce,1
dejenere,Latince,0
cemal,Arapça,0
çoğalmak,Turkce,1
monopol,Fransızca,0
süperlatif,İngilizce,0
hakim,Arapça,0
Ötünçdemir,Turkce,1
Sokulgan,Turkce,1
Okşançı,Turkce,1
tahsildar,Farsça,0
Karavul,Turkce,1
rıht,Farsça,0
ahar,Farsça,0
Anka,Arapça,0
feda,Arapça,0
hoyrat,Antik Yunanca,0
manifold,İngilizce,0
İlboğa,Turkce,1
penguen,İngilizce,0
çük,Farsça,0
bakla,Arapça,0
Toluktüge,Turkce,1
eşanjör,Latince,0
Akkurt,Turkce,1
Kövez,Turkce,1
fasıl,Arapça,0
Adberilgen,Turkce,1
ses,Turkce,1
aferin,Farsça,0
Akçapamuk,Turkce,1
Meken,Turkce,1
mostra,İtalyanca,0
Bökde,Turkce,1
Mengütegin,Turkce,1
kompartıman,İtalyanca,0
Kurç,Turkce,1
rekortmen,İngilizce,0
istan,Farsça,0
Idıkut,Turkce,1
ceylan,Farsça,0
fuaye,Latince,0
stand,İngilizce,0
jakoben,Latince,0
vermut,Almanca,0
Esinti,Turkce,1
Kutlualp,Turkce,1
web,İngilizce,0
Erkli,Turkce,1
göğüs,Turkce,1
heykeltraş,Farsça,0
Ulas,Turkce,1
çivit,Turkce,1
balast,İngilizce,0
Yelgek,Turkce,1
Beğbilgeçikşin,Turkce,1
fettan,Arapça,0
fahrenhayt,İngilizce,0
Or,Turkce,1
feci,Arapça,0
Çerik,Turkce,1
cereyan,Arapça,0
Orsulay,Turkce,1
Yumru,Turkce,1
ahlat,Antik Yunanca,0
çelim,Turkce,1
gülşen,Farsça,0
Kütey,Turkce,1
rezüme,İngilizce,0
ale,Arapça,0
tazı,Farsça,0
an,Arapça,0
Öğdem,Turkce,1
gey,İngilizce,0
kapuçino,İtalyanca,0
savruk,Turkce,1
cenin,Arapça,0
İmrem,Turkce,1
