kelime,koken,has_turkish_chars,word_length,has_double_consonant,major_vowel_harmony,minor_vowel_harmony,vowel_ratio,has_turkish_suffix,label
tayga,İngilizce,0,5,0,1,1,0.4,0,0
taprak,Turkce,0,6,0,1,1,0.333333333,0,1
kömen,Turkce,1,5,0,1,1,0.4,0,1
gnays,Almanca,0,5,0,1,1,0.2,0,0
barikat,Latince,0,7,0,0,0,0.428571429,0,0
monad,Fransızca,0,5,0,1,1,0.4,0,0
kereviz,Farsça,0,7,0,1,1,0.428571429,0,0
özbilge,Turkce,1,7,0,1,1,0.428571429,0,1
lafazan,Farsça,0,7,0,1,1,0.428571429,0,0
viyolon,İtalyanca,0,7,0,0,0,0.428571429,0,0
künkatun,Turkce,1,8,0,0,0,0.375,0,1
amorti,Latince,0,6,0,0,0,0.5,0,0
mey,Farsça,0,3,0,1,1,0.333333333,0,0
alelade,Arapça,0,7,0,0,0,0.571428571,0,0
bedihi,Arapça,0,6,0,1,1,0.5,0,0
parmezan,İtalyanca,0,8,0,0,0,0.375,0,0
mangan,Almanca,0,6,0,1,1,0.333333333,0,0
kin,Farsça,0,3,0,1,1,0.333333333,0,0
föy,Latince,1,3,0,1,1,0.333333333,0,0
fiberglas,İngilizce,0,9,0,0,0,0.333333333,0,0
döpiyes,Latince,1,7,0,1,1,0.428571429,0,0
şırfıntı,İtalyanca,1,8,0,1,1,0.375,0,0
"teke eti ilaç olur, keçi eti yel olur",Turkce,1,37,0,0,0,0.405405405,0,1
amca,Turkce,0,4,0,1,1,0.5,0,1
tosun,Turkce,0,5,0,1,1,0.4,0,1
kızılarslan,Turkce,1,11,0,1,1,0.363636364,0,1
yaşar,Turkce,1,5,0,1,1,0.4,0,1
ilek,Turkce,0,4,0,1,1,0.5,0,1
cirm,Arapça,0,4,0,1,1,0.25,0,0
tupulgan,Turkce,0,8,0,1,1,0.375,0,1
tek tanrılı,Turkce,1,11,0,0,0,0.363636364,0,1
munduzakın,Turkce,1,10,0,1,1,0.4,0,1
sayda,Turkce,0,5,0,1,1,0.4,0,1
tarın,Turkce,1,5,0,1,1,0.4,0,1
kulakatun,Turkce,0,9,0,1,0,0.444444444,0,1
kavak,Farsça,0,5,0,1,1,0.4,0,0
priapizm,İngilizce,0,8,0,0,0,0.375,0,0
töşek,Turkce,1,5,0,1,1,0.4,0,1
ehven,Arapça,0,5,0,1,1,0.4,0,0
kaygana,Farsça,0,7,0,1,1,0.428571429,0,0
cünüp,Arapça,1,5,0,1,1,0.4,0,0
tanrıverdi,Turkce,1,10,0,0,0,0.4,0,1
kalamar,Antik Yunanca,0,7,0,1,1,0.428571429,0,0
kadırga,Antik Yunanca,1,7,0,1,1,0.428571429,0,0
hakem,Arapça,0,5,0,0,0,0.4,0,0
alperen,Turkce,0,7,0,0,0,0.428571429,0,1
yeter,Turkce,0,5,0,1,1,0.4,0,1
gerey,Turkce,0,5,0,1,1,0.4,0,1
fek,Arapça,0,3,0,1,1,0.333333333,0,0
sakık,Turkce,1,5,0,1,1,0.4,0,1
bale,İtalyanca,0,4,0,0,0,0.5,0,0
think tank,İngilizce,0,10,0,0,0,0.2,0,0
adıkutluğ,Turkce,1,9,0,1,0,0.444444444,0,1
hükümran,Farsça,1,8,0,0,1,0.375,0,0
sangır,Turkce,1,6,0,1,1,0.333333333,0,1
beş,Turkce,1,3,0,1,1,0.333333333,0,1
köşk,Farsça,1,4,0,1,1,0.25,0,0
kösmek,Turkce,1,6,0,1,1,0.333333333,0,1
kömüç,Turkce,1,5,0,1,1,0.4,0,1
kırguy,Turkce,1,6,0,1,0,0.333333333,0,1
empedans,Latince,0,8,0,0,0,0.375,0,0
yürgeyük,Turkce,1,8,0,1,0,0.375,0,1
macchiato,İtalyanca,0,9,1,0,0,0.444444444,0,0
hadise,Arapça,0,6,0,0,0,0.5,0,0
atım,Turkce,1,4,0,1,1,0.5,0,1
hemhal,Farsça,0,6,0,0,0,0.333333333,0,0
toktamışgerey,Turkce,1,13,0,0,0,0.384615385,0,1
abla,Turkce,0,4,0,1,1,0.5,0,1
kından,Turkce,1,6,0,1,1,0.333333333,0,1
cebelleşmek,Arapça,1,11,1,1,1,0.363636364,0,0
basademir,Turkce,0,9,0,0,0,0.444444444,0,1
karpuz,Antik Yunanca,0,6,0,1,0,0.333333333,0,0
ıskarta,İtalyanca,1,7,0,1,1,0.428571429,0,0
stereo,İngilizce,0,6,0,0,0,0.5,0,0
toktay,Turkce,0,6,0,1,1,0.333333333,0,1
manevra,İtalyanca,0,7,0,0,0,0.428571429,0,0
elim,Arapça,0,4,0,1,1,0.5,0,0
ankebut,Arapça,0,7,0,0,0,0.428571429,0,0
uyluk,Turkce,0,5,0,1,1,0.4,1,1
branş,Latince,1,5,0,1,1,0.2,0,0
etajer,Latince,0,6,0,0,0,0.5,0,0
özrüm,Turkce,1,5,0,1,1,0.4,0,1
allame,Arapça,0,6,1,0,0,0.5,0,0
cengâver,Farsça,0,8,0,1,1,0.25,0,0
dubara,Farsça,0,6,0,1,1,0.5,0,0
kös,Farsça,1,3,0,1,1,0.333333333,0,0
barkdoğmuş,Turkce,1,10,0,1,0,0.3,0,1
asır,Arapça,1,4,0,1,1,0.5,0,0
bekeçtegin,Turkce,1,10,0,1,1,0.4,0,1
süyen,Turkce,1,5,0,1,1,0.4,0,1
kontaminasyon,İngilizce,0,13,0,0,0,0.384615385,0,0
savcı,Turkce,1,5,0,1,1,0.4,1,1
banana,İngilizce,0,6,0,1,1,0.5,0,0
kalori,Latince,0,6,0,0,0,0.5,0,0
çerge,Turkce,1,5,0,1,1,0.4,0,1
yeğen,Turkce,1,5,0,1,1,0.4,0,1
razaki,Farsça,0,6,0,0,0,0.5,0,0
vuruşmak,Turkce,1,8,0,1,1,0.375,0,1
spiker,İngilizce,0,6,0,1,1,0.333333333,0,0
cerh,Arapça,0,4,0,1,1,0.25,0,0
başgan,Turkce,1,6,0,1,1,0.333333333,0,1
bölen,Turkce,1,5,0,1,1,0.4,0,1
öksüz,Turkce,1,5,0,1,1,0.4,0,1
süyündük,Turkce,1,8,0,1,1,0.375,0,1
mehtap,Farsça,0,6,0,0,0,0.333333333,0,0
künbermiş,Turkce,1,9,0,1,1,0.333333333,0,1
kırgavul,Turkce,1,8,0,1,0,0.375,0,1
örtlek,Turkce,1,6,0,1,1,0.333333333,0,1
sitare,Farsça,0,6,0,0,0,0.5,0,0
satı,Turkce,1,4,0,1,1,0.5,0,1
yorgan,Turkce,0,6,0,1,1,0.333333333,0,1
mezura,İtalyanca,0,6,0,0,0,0.5,0,0
ürçgün,Turkce,1,6,0,1,1,0.333333333,0,1
taramak,Farsça,0,7,0,1,1,0.428571429,0,0
konvertibl,İngilizce,0,10,0,0,1,0.3,0,0
aşram,İngilizce,1,5,0,1,1,0.4,0,0
gufran,Arapça,0,6,0,1,1,0.333333333,0,0
dirse,Turkce,0,5,0,1,1,0.4,0,1
yelek,Turkce,0,5,0,1,1,0.4,0,1
amal,Arapça,0,4,0,1,1,0.5,0,0
becayiş,Farsça,1,7,0,0,0,0.428571429,0,0
hunhar,Farsça,0,6,0,1,1,0.333333333,0,0
beton,Latince,0,5,0,0,0,0.4,0,0
atsız,Turkce,1,5,0,1,1,0.4,0,1
fuar,Latince,0,4,0,1,1,0.5,0,0
bunalmak,Turkce,0,8,0,1,1,0.375,0,1
elhan,Arapça,0,5,0,0,0,0.4,0,0
router,İngilizce,0,6,0,0,1,0.5,0,0
ögrüz,Turkce,1,5,0,1,1,0.4,0,1
adalet,Arapça,0,6,0,0,0,0.5,0,0
ayımça,Turkce,1,6,0,1,1,0.5,0,1
acep,Arapça,0,4,0,0,0,0.5,0,0
ağnam,Arapça,1,5,0,1,1,0.4,0,0
yarıcı,Turkce,1,6,0,1,1,0.5,1,1
barçın,Farsça,1,6,0,1,1,0.333333333,0,0
ınançukülüg,Turkce,1,11,0,0,0,0.454545455,0,1
begi,Turkce,0,4,0,1,1,0.5,0,1
beyza,Arapça,0,5,0,0,0,0.4,0,0
friz,Latince,0,4,0,1,1,0.25,0,0
fevri,Arapça,0,5,0,1,1,0.4,0,0
kebek,Turkce,0,5,0,1,1,0.4,0,1
yangıl,Turkce,1,6,0,1,1,0.333333333,0,1
fodul,Arapça,0,5,0,1,1,0.4,0,0
narenciye,Farsça,0,9,0,0,0,0.444444444,0,0
kindik,Turkce,0,6,0,1,1,0.333333333,0,1
bira,İtalyanca,0,4,0,0,0,0.5,0,0
gözde,Farsça,1,5,0,1,1,0.4,0,0
han,Farsça,0,3,0,1,1,0.333333333,0,0
buluğ,Turkce,1,5,0,1,1,0.4,0,1
adisyon,Latince,0,7,0,0,0,0.428571429,0,0
belgi,Turkce,0,5,0,1,1,0.4,0,1
hengâme,Farsça,0,7,0,1,1,0.285714286,0,0
alpay,Turkce,0,5,0,1,1,0.4,0,1
boğaç,Turkce,1,5,0,1,1,0.4,0,1
elsine,Arapça,0,6,0,1,1,0.5,0,0
buke,Fransızca,0,4,0,0,1,0.5,0,0
küntoğsu,Turkce,1,8,0,0,1,0.375,0,1
okutgan,Turkce,0,7,0,1,1,0.428571429,0,1
çırkuş,Turkce,1,6,0,1,0,0.333333333,0,1
burcu,Turkce,0,5,0,1,1,0.4,1,1
carpaccio,İtalyanca,0,9,1,0,0,0.444444444,0,0
ödenek,Turkce,1,6,0,1,1,0.5,0,1
alay,Farsça,0,4,0,1,1,0.5,0,0
kovboy,İngilizce,0,6,0,1,1,0.333333333,0,0
kukuleta,İtalyanca,0,8,0,0,0,0.5,0,0
cihannüma,Farsça,1,9,1,0,0,0.444444444,0,0
alpata,Turkce,0,6,0,1,1,0.5,0,1
tobula,Turkce,0,6,0,1,1,0.5,0,1
asıl,Arapça,1,4,0,1,1,0.5,0,0
üstübeç,Farsça,1,7,0,1,1,0.428571429,0,0
balâ,Farsça,0,4,0,1,1,0.25,0,0
tulumba,İtalyanca,0,7,0,1,1,0.428571429,0,0
kaçut,Turkce,1,5,0,1,0,0.4,0,1
dengiz,Turkce,0,6,0,1,1,0.333333333,0,1
havyar,Farsça,0,6,0,1,1,0.333333333,0,0
abiye,Latince,0,5,0,0,0,0.6,0,0
kültegin,Turkce,1,8,0,1,1,0.375,0,1
hıyar,Farsça,1,5,0,1,1,0.4,0,0
etek,Turkce,0,4,0,1,1,0.5,0,1
lavta,İtalyanca,0,5,0,1,1,0.4,0,0
sepinli,Turkce,0,7,0,1,1,0.428571429,0,1
eküri,Latince,1,5,0,1,0,0.6,0,0
bedük,Turkce,1,5,0,1,0,0.4,0,1
çadır,Farsça,1,5,0,1,1,0.4,0,0
kerkenez,Farsça,0,8,0,1,1,0.375,0,0
diğer,Farsça,1,5,0,1,1,0.4,0,0
iltuttu,Turkce,0,7,1,0,0,0.428571429,0,1
taragay,Turkce,0,7,0,1,1,0.428571429,0,1
parantez,Fransızca,0,8,0,0,0,0.375,0,0
peynir,Farsça,0,6,0,1,1,0.333333333,0,0
elbise,Arapça,0,6,0,1,1,0.5,0,0
determinizm,Latince,0,11,0,1,1,0.363636364,0,0
kağarlık,Turkce,1,8,0,1,1,0.375,1,1
büşra,Arapça,1,5,0,0,1,0.4,0,0
tramvay,İngilizce,0,7,0,1,1,0.285714286,0,0
janr,Latince,0,4,0,1,1,0.25,0,0
stad,Latince,0,4,0,1,1,0.25,0,0
drahoma,Antik Yunanca,0,7,0,1,0,0.428571429,0,0
trajedi,Latince,0,7,0,0,0,0.428571429,0,0
pelit,Antik Yunanca,0,5,0,1,1,0.4,0,0
karaküyük,Turkce,1,9,0,0,0,0.444444444,0,1
kuncuk,Turkce,0,6,0,1,1,0.333333333,0,1
edçü,Turkce,1,4,0,1,0,0.5,0,1
ışbaratamgan,Turkce,1,12,0,1,1,0.416666667,0,1
dübür,Arapça,1,5,0,1,1,0.4,0,0
develope,Fransızca,0,8,0,0,0,0.5,0,0
eleman,Latince,0,6,0,0,0,0.5,0,0
asgari,Arapça,0,6,0,0,0,0.5,0,0
individüel,Latince,1,10,0,1,0,0.5,0,0
ikiçitoyun,Turkce,1,10,0,0,0,0.5,0,1
rodyum,Latince,0,6,0,1,1,0.333333333,0,0
binaenaleyh,Arapça,0,11,0,0,0,0.454545455,0,0
selsebil,Latince,0,8,0,1,1,0.375,0,0
takunya,İtalyanca,0,7,0,1,0,0.428571429,0,0
tav,Farsça,0,3,0,1,1,0.333333333,0,0
fide,Antik Yunanca,0,4,0,1,1,0.5,0,0
diz,Turkce,0,3,0,1,1,0.333333333,0,1
bismillah,Arapça,0,9,1,0,0,0.333333333,0,0
tarıçı,Turkce,1,6,0,1,1,0.5,0,1
felaket,Arapça,0,7,0,0,0,0.428571429,0,0
selvi,Farsça,0,5,0,1,1,0.4,0,0
turuga,Turkce,0,6,0,1,1,0.5,0,1
zaç,Farsça,1,3,0,1,1,0.333333333,0,0
sülemiş,Turkce,1,7,0,1,1,0.428571429,0,1
müge,Fransızca,1,4,0,1,1,0.5,0,0
kasırga,Turkce,1,7,0,1,1,0.428571429,0,1
bahis,Arapça,0,5,0,0,0,0.4,0,0
bars,Turkce,0,4,0,1,1,0.25,0,1
karaalp,Turkce,0,7,0,1,1,0.428571429,0,1
kozuçak,Turkce,1,7,0,1,1,0.428571429,0,1
agraf,Fransızca,0,5,0,1,1,0.4,0,0
ermen,Turkce,0,5,0,1,1,0.4,0,1
esnamoq,Turkce,0,7,0,0,0,0.428571429,0,1
network,İngilizce,0,7,0,0,0,0.285714286,0,0
artikel,Almanca,0,7,0,0,0,0.428571429,0,0
öyük,Turkce,1,4,0,1,1,0.5,0,1
karatoyun,Turkce,0,9,0,1,0,0.444444444,0,1
topçan,Turkce,1,6,0,1,1,0.333333333,0,1
beğboğa,Turkce,1,7,0,0,0,0.428571429,0,1
füniküler,Latince,1,9,0,1,0,0.444444444,1,0
frijit,Latince,0,6,0,1,1,0.333333333,0,0
yeğençik,Turkce,1,8,0,1,1,0.375,0,1
berdibeğ,Turkce,1,8,0,1,1,0.375,0,1
ilaçtı,Turkce,1,6,0,0,0,0.5,0,1
manifesto,İtalyanca,0,9,0,0,0,0.444444444,0,0
yınal,Turkce,1,5,0,1,1,0.4,0,1
derç,Arapça,1,4,0,1,1,0.25,0,0
adaş,Turkce,1,4,0,1,1,0.5,1,1
kabşut,Turkce,1,6,0,1,0,0.333333333,0,1
kölkağan,Turkce,1,8,0,0,1,0.375,0,1
font,İngilizce,0,4,0,1,1,0.25,0,0
şema,Latince,1,4,0,0,0,0.5,0,0
fücceten,Arapça,1,8,1,1,1,0.375,0,0
zenci,Farsça,0,5,0,1,1,0.4,1,0
dativ,Almanca,0,5,0,0,0,0.4,0,0
irinçköl,Turkce,1,8,0,1,0,0.375,0,1
duvar,Farsça,0,5,0,1,1,0.4,0,0
tetra,İngilizce,0,5,0,0,0,0.4,0,0
gangster,İngilizce,0,8,0,0,0,0.25,0,0
bergamot,İtalyanca,0,8,0,0,0,0.375,0,0
parabol,Fransızca,0,7,0,1,0,0.428571429,0,0
ciğer,Farsça,1,5,0,1,1,0.4,0,0
hüda,Farsça,1,4,0,0,1,0.5,0,0
barbeğ,Turkce,1,6,0,0,0,0.333333333,0,1
buruk,Turkce,0,5,0,1,1,0.4,0,1
çaruklu,Turkce,1,7,0,1,0,0.428571429,0,1
fak,Arapça,0,3,0,1,1,0.333333333,0,0
bakkal,Arapça,0,6,1,1,1,0.333333333,0,0
talk,Farsça,0,4,0,1,1,0.25,0,0
albinos,Latince,0,7,0,0,0,0.428571429,0,0
fabl,Latince,0,4,0,1,1,0.25,0,0
derbent,Farsça,0,7,0,1,1,0.285714286,0,0
dev,Farsça,0,3,0,1,1,0.333333333,0,0
zar,Farsça,0,3,0,1,1,0.333333333,0,0
çardak,Farsça,1,6,0,1,1,0.333333333,0,0
feryat,Farsça,0,6,0,0,0,0.333333333,0,0
nitrogliserin,İngilizce,0,13,0,0,0,0.384615385,0,0
anons,Latince,0,5,0,1,0,0.4,0,0
attar,Arapça,0,5,1,1,1,0.4,0,0
horanta,Farsça,0,7,0,1,1,0.428571429,0,0
taşeron,Latince,1,7,0,0,0,0.428571429,0,0
tüzlük,Turkce,1,6,0,1,1,0.333333333,1,1
benmari,Latince,0,7,0,0,0,0.428571429,0,0
efdal,Arapça,0,5,0,0,0,0.4,0,0
atıkutlu,Turkce,1,8,0,1,0,0.5,0,1
kiminsü,Turkce,1,7,0,1,0,0.428571429,0,1
kese,Farsça,0,4,0,1,1,0.5,0,0
biçek,Turkce,1,5,0,1,1,0.4,0,1
karat,Fransızca,0,5,0,1,1,0.4,0,0
endüstri,Latince,1,8,0,1,0,0.375,0,0
çağrıbeğ,Turkce,1,8,0,0,0,0.375,0,1
havlıcan,Farsça,1,8,0,1,1,0.375,0,0
ariyet,Arapça,0,6,0,0,0,0.5,0,0
turan,Turkce,0,5,0,1,1,0.4,0,1
işlemek,Turkce,1,7,0,1,1,0.428571429,0,1
gaile,Arapça,0,5,0,0,0,0.6,0,0
ravent,Farsça,0,6,0,0,0,0.333333333,0,0
bulmuş,Turkce,1,6,0,1,1,0.333333333,0,1
hevenk,Farsça,0,6,0,1,1,0.333333333,0,0
sunroof,İngilizce,0,7,0,1,1,0.428571429,0,0
trampete,İtalyanca,0,8,0,0,0,0.375,0,0
kölbilge,Turkce,1,8,0,1,1,0.375,0,1
belde,Arapça,0,5,0,1,1,0.4,0,0
moka,Fransızca,0,4,0,1,1,0.5,0,0
yerdeş,Turkce,1,6,0,1,1,0.333333333,0,1
pigme,Fransızca,0,5,0,1,1,0.4,0,0
vedet,İtalyanca,0,5,0,1,1,0.4,0,0
iletmiş,Turkce,1,7,0,1,1,0.428571429,0,1
etiket,Fransızca,0,6,0,1,1,0.5,0,0
üge,Turkce,1,3,0,1,1,0.666666667,0,1
pantomim,Fransızca,0,8,0,0,0,0.375,0,0
tenliapa,Turkce,0,8,0,0,0,0.5,0,1
biji,Farsça,0,4,0,1,1,0.5,0,0
esri,Turkce,0,4,0,1,1,0.5,0,1
yakın,Turkce,1,5,0,1,1,0.4,0,1
demet,Antik Yunanca,0,5,0,1,1,0.4,0,0
metropolit,Antik Yunanca,0,10,0,0,0,0.4,0,0
ekber,Arapça,0,5,0,1,1,0.4,0,0
helezon,Antik Yunanca,0,7,0,0,0,0.428571429,0,0
adım,Turkce,1,4,0,1,1,0.5,0,1
bank,İtalyanca,0,4,0,1,1,0.25,0,0
keten,Farsça,0,5,0,1,1,0.4,0,0
günü,Farsça,1,4,0,1,1,0.5,0,0
kılat,Turkce,1,5,0,1,1,0.4,0,1
arnaç,Turkce,1,5,0,1,1,0.4,0,1
çörek otu,Turkce,1,9,0,0,0,0.444444444,0,1
bolmuş,Turkce,1,6,0,1,1,0.333333333,0,1
özapa,Turkce,1,5,0,0,1,0.6,0,1
ayran,Turkce,0,5,0,1,1,0.4,0,1
diğerkâm,Farsça,1,8,0,1,1,0.25,0,0
ezber,Farsça,0,5,0,1,1,0.4,0,0
on,Turkce,0,2,0,1,1,0.5,0,1
kulanarslan,Turkce,0,11,0,1,1,0.363636364,0,1
ekrem,Arapça,0,5,0,1,1,0.4,0,0
ışbarabilge,Turkce,1,11,0,0,0,0.454545455,0,1
vido,İtalyanca,0,4,0,0,0,0.5,0,0
sarıyel,Turkce,1,7,0,0,0,0.428571429,0,1
üstem,Turkce,1,5,0,1,1,0.4,0,1
talan,Turkce,0,5,0,1,1,0.4,0,1
aşikâr,Farsça,1,6,0,0,0,0.333333333,0,0
bürünçük,Turkce,1,8,0,1,1,0.375,0,1
parafin,Almanca,0,7,0,0,0,0.428571429,0,0
katku,Turkce,0,5,0,1,0,0.4,0,1
atiye,Arapça,0,5,0,0,0,0.6,0,0
çamaşır,Farsça,1,7,0,1,1,0.428571429,0,0
asimilasyon,Latince,0,11,0,0,0,0.454545455,0,0
kekik,Turkce,0,5,0,1,1,0.4,0,1
orkaya,Turkce,0,6,0,1,1,0.5,0,1
suiniyet,Farsça,0,8,0,0,1,0.5,0,0
alto,İtalyanca,0,4,0,1,0,0.5,0,0
iblis,Antik Yunanca,0,5,0,1,1,0.4,0,0
ınalöz,Turkce,1,6,0,0,0,0.5,0,1
koşuk,Turkce,1,5,0,1,1,0.4,0,1
etrek,Turkce,0,5,0,1,1,0.4,0,1
cep,Arapça,0,3,0,1,1,0.333333333,0,0
çökey,Turkce,1,5,0,1,1,0.4,0,1
aut,İngilizce,0,3,0,1,0,0.666666667,0,0
fariza,Arapça,0,6,0,0,0,0.5,0,0
aktif,Latince,0,5,0,0,0,0.4,0,0
çocukbörü,Turkce,1,9,0,0,1,0.444444444,0,1
haile,Arapça,0,5,0,0,0,0.6,0,0
semender,Farsça,0,8,0,1,1,0.375,0,0
madalyon,İtalyanca,0,8,0,1,0,0.375,0,0
aftos,Antik Yunanca,0,5,0,1,0,0.4,0,0
özmüş,Turkce,1,5,0,1,1,0.4,0,1
yükünç,Turkce,1,6,0,1,1,0.333333333,0,1
punt,İtalyanca,0,4,0,1,1,0.25,0,0
semiçe,Turkce,1,6,0,1,1,0.5,0,1
baykoca,Turkce,0,7,0,1,0,0.428571429,0,1
masaj,Fransızca,0,5,0,1,1,0.4,0,0
galop,Fransızca,0,5,0,1,0,0.4,0,0
çemgen,Turkce,1,6,0,1,1,0.333333333,0,1
harikzede,Farsça,0,9,0,0,0,0.444444444,0,0
kürbeği,Turkce,1,7,0,1,1,0.428571429,0,1
boncuk,Turkce,0,6,0,1,1,0.333333333,0,1
edep,Arapça,0,4,0,1,1,0.5,0,0
caniko,Farsça,0,6,0,0,0,0.5,0,0
arkın,Turkce,1,5,0,1,1,0.4,0,1
ılımga,Turkce,1,6,0,1,1,0.5,0,1
travesti,İtalyanca,0,8,0,0,0,0.375,0,0
cacık,Farsça,1,5,0,1,1,0.4,0,0
bamya,Arapça,0,5,0,1,1,0.4,0,0
barçın,Turkce,1,6,0,1,1,0.333333333,0,1
sengekteş,Turkce,1,9,0,1,1,0.333333333,0,1
engürün,Turkce,1,7,0,1,0,0.428571429,0,1
fasafiso,Arapça,0,8,0,0,0,0.5,0,0
hüner,Farsça,1,5,0,1,1,0.4,0,0
poligami,Fransızca,0,8,0,0,0,0.5,0,0
iltutku,Turkce,0,7,0,0,0,0.428571429,0,1
formaldehid,Almanca,0,11,0,0,0,0.363636364,0,0
möble,İtalyanca,1,5,0,1,1,0.4,0,0
eyiz,Turkce,0,4,0,1,1,0.5,0,1
şakirt,Farsça,1,6,0,0,0,0.333333333,0,0
kestane,Antik Yunanca,0,7,0,0,0,0.428571429,0,0
euzubillah,Arapça,0,10,1,0,0,0.5,0,0
eksen,Antik Yunanca,0,5,0,1,1,0.4,0,0
dereke,Arapça,0,6,0,1,1,0.5,0,0
karguy,Turkce,0,6,0,1,0,0.333333333,0,1
kofana,Antik Yunanca,0,6,0,1,1,0.5,0,0
tonmayster,Almanca,0,10,0,0,0,0.3,0,0
maun,İtalyanca,0,4,0,1,0,0.5,0,0
ersin,Turkce,0,5,0,1,1,0.4,0,1
berhudar,Farsça,0,8,0,0,0,0.375,0,0
ekvator,Latince,0,7,0,0,0,0.428571429,0,0
pikolo,İtalyanca,0,6,0,0,0,0.5,0,0
kurlaelçi,Turkce,1,9,0,0,0,0.444444444,0,1
ınalurungu,Turkce,1,10,0,1,0,0.5,0,1
ögreyük,Turkce,1,7,0,1,0,0.428571429,0,1
zoo+,İngilizce,0,4,0,1,1,0.5,0,0
töredi,Turkce,1,6,0,1,1,0.5,0,1
tatık,Turkce,1,5,0,1,1,0.4,0,1
covino,İtalyanca,0,6,0,0,0,0.5,0,0
adraman,Turkce,0,7,0,1,1,0.428571429,0,1
dadı,Farsça,1,4,0,1,1,0.5,0,0
cumhur,Arapça,0,6,0,1,1,0.333333333,0,0
tardu,Turkce,0,5,0,1,0,0.4,0,1
yülek,Turkce,1,5,0,1,1,0.4,0,1
seks,İngilizce,0,4,0,1,1,0.25,0,0
uluğerkin,Turkce,1,9,0,0,1,0.444444444,0,1
sürahi,Turkce,1,6,0,0,0,0.5,0,1
erdeni,Turkce,0,6,0,1,1,0.5,0,1
çömen,Turkce,1,5,0,1,1,0.4,0,1
na,Farsça,0,2,0,1,1,0.5,0,0
kimyon,Antik Yunanca,0,6,0,0,0,0.333333333,0,0
apostil,Latince,0,7,0,0,0,0.428571429,0,0
diktatör,Latince,1,8,0,0,0,0.375,0,0
romans,Fransızca,0,6,0,1,1,0.333333333,0,0
buyat,Turkce,0,5,0,1,1,0.4,0,1
alıç,Farsça,1,4,0,1,1,0.5,0,0
girizgâh,Farsça,0,8,0,1,1,0.25,0,0
ilgir,Turkce,0,5,0,1,1,0.4,0,1
mortgage,İngilizce,0,8,0,0,0,0.375,0,0
apre,Latince,0,4,0,0,0,0.5,0,0
hamuş,Farsça,1,5,0,1,0,0.4,0,0
atunçu,Turkce,1,6,0,1,0,0.5,0,1
kav,Latince,0,3,0,1,1,0.333333333,0,0
korozyon,İngilizce,0,8,0,1,1,0.375,0,0
nergis,Farsça,0,6,0,1,1,0.333333333,0,0
üzerlik,Turkce,1,7,0,1,1,0.428571429,1,1
frikik,İngilizce,0,6,0,1,1,0.333333333,0,0
cibin,Turkce,0,5,0,1,1,0.4,0,1
güruh,Farsça,1,5,0,0,1,0.4,0,0
kızılbörü,Turkce,1,9,0,0,0,0.444444444,0,1
sagak,Turkce,0,5,0,1,1,0.4,0,1
üstün,Turkce,1,5,0,1,1,0.4,0,1
fer,Farsça,0,3,0,1,1,0.333333333,0,0
buyançuk,Turkce,1,8,0,1,0,0.375,0,1
pastel,İtalyanca,0,6,0,0,0,0.333333333,0,0
küspe,Farsça,1,5,0,1,1,0.4,0,0
ozmuştegin,Turkce,1,10,0,0,1,0.4,0,1
susam,Farsça,0,5,0,1,1,0.4,0,0
filtre,Latince,0,6,0,1,1,0.333333333,0,0
aysberg,İngilizce,0,7,0,0,0,0.285714286,0,0
bedhah,Farsça,0,6,0,0,0,0.333333333,0,0
uluğşat,Turkce,1,7,0,1,1,0.428571429,0,1
step,İngilizce,0,4,0,1,1,0.25,0,0
çokaygır,Turkce,1,8,0,1,1,0.375,0,1
besentegin,Turkce,0,10,0,1,1,0.4,0,1
kölirkin,Turkce,1,8,0,1,1,0.375,0,1
çiselemek,Turkce,1,9,0,1,1,0.444444444,0,1
endaze,Farsça,0,6,0,0,0,0.5,0,0
tiregü,Turkce,1,6,0,1,0,0.5,0,1
ıskarmoz,Antik Yunanca,1,8,0,1,0,0.375,0,0
çemçe,Turkce,1,5,0,1,1,0.4,0,1
manastır,Antik Yunanca,1,8,0,1,1,0.375,0,0
ekalliyet,Arapça,0,9,1,0,0,0.444444444,0,0
dumur,Arapça,0,5,0,1,1,0.4,0,0
ılaçın,Turkce,1,6,0,1,1,0.5,0,1
fehva,Arapça,0,5,0,0,0,0.4,0,0
kıstas,Antik Yunanca,1,6,0,1,1,0.333333333,0,0
ırgat,Antik Yunanca,1,5,0,1,1,0.4,0,0
tuğur,Turkce,1,5,0,1,1,0.4,0,1
kumandur,Turkce,0,8,0,1,0,0.375,0,1
distilasyon,Latince,0,11,0,0,0,0.363636364,0,0
aysel,Turkce,0,5,0,0,0,0.4,0,1
tosbağa,Turkce,1,7,0,1,1,0.428571429,0,1
halef,Arapça,0,5,0,0,0,0.4,0,0
kün,Turkce,1,3,0,1,1,0.333333333,0,1
köktürk,Turkce,1,7,0,1,1,0.285714286,0,1
utku,Turkce,0,4,0,1,1,0.5,0,1
otmuş,Turkce,1,5,0,1,1,0.4,0,1
saç,Turkce,1,3,0,1,1,0.333333333,0,1
absolü,Latince,1,6,0,0,0,0.5,0,0
esaret,Arapça,0,6,0,0,0,0.5,0,0
utuz,Turkce,0,4,0,1,1,0.5,0,1
bumın,Turkce,1,5,0,1,1,0.4,0,1
