kelime,koken,label
olgun,Turkce,1
asla,Arapça,0
baca,Farsça,0
turunçan,Turkce,1
valiz,İtalyanca,0
paso,İtalyanca,0
kortej,İtalyanca,0
bap,Arapça,0
abaşkatun,Turkce,1
body,İngilizce,0
tempo,İtalyanca,0
tarkan,Turkce,1
kabala,İngilizce,0
takıcık,Turkce,1
ramburse,İngilizce,0
to'sh,Turkce,1
yıldızcı,Turkce,1
hacer,Arapça,0
paşa,Turkce,1
allak bullak,Turkce,1
çelenk,Farsça,0
avukat,İtalyanca,0
konçerto,İtalyanca,0
meğer,Farsça,0
tanguk,Turkce,1
bonfile,Latince,0
tayık,Turkce,1
yıldızkağan,Turkce,1
rövaşata,İtalyanca,0
praseodim,Almanca,0
kürümek,Turkce,1
sermet,Turkce,1
ibrişim,Farsça,0
buut,Arapça,0
tısak,Turkce,1
petek,Farsça,0
şok,İngilizce,0
baret,İtalyanca,0
dolu,Turkce,1
hacamat,Arapça,0
hükümdar,Farsça,0
tüken,Turkce,1
gırtlak,Turkce,1
zağnos,Turkce,1
deizm,Latince,0
gülle,Farsça,0
barsboğa,Turkce,1
acente,İtalyanca,0
mermer,Antik Yunanca,0
aktan,Turkce,1
burunduk,Turkce,1
muson,Fransızca,0
buldur,Turkce,1
beze,Latince,0
ah,Farsça,0
birbenek,Turkce,1
anason,Antik Yunanca,0
kola,Antik Yunanca,0
safdil,Farsça,0
ersungur,Turkce,1
eşkin,Turkce,1
amatör,Latince,0
bayrın,Turkce,1
maksi+,İngilizce,0
yunlukoca,Turkce,1
manda,Farsça,0
yinçü,Turkce,1
leylak,Farsça,0
kalifiye,Latince,0
ökrünç,Turkce,1
şilep,Almanca,0
aferist,Latince,0
periyod,Fransızca,0
diplomat,Latince,0
sokta,Turkce,1
farika,Arapça,0
gebeş,Arapça,0
behavyorizm,İngilizce,0
jenerik,Latince,0
dizik,Turkce,1
gaye,Arapça,0
bönek,Turkce,1
subasman,İtalyanca,0
glob,Latince,0
dizayn,İngilizce,0
alımga,Turkce,1
defo,Latince,0
ödünç,Turkce,1
eziyet,Arapça,0
buz,Turkce,1
avaz,Farsça,0
satranç,Farsça,0
beğdurmuş,Turkce,1
alavere dalavere,Turkce,1
saye,Farsça,0
traverten,İtalyanca,0
bal,Turkce,1
asuman,Farsça,0
çabdar,Turkce,1
çepiç,Turkce,1
tutşu,Turkce,1
baldır,Turkce,1
ürüngkaş,Turkce,1
alpaya,Turkce,1
küpeşte,Antik Yunanca,0
epos,Antik Yunanca,0
şut,İngilizce,0
dü,Farsça,0
yabgu,Turkce,1
kulunkara,Turkce,1
korna,İtalyanca,0
kehribar,Farsça,0
çaba,Turkce,1
menteşe,Farsça,0
ilçiboğa,Turkce,1
diyakoz,Antik Yunanca,0
terminoloji,Almanca,0
tank,İngilizce,0
bayraç,Turkce,1
yadık,Turkce,1
binbeği,Turkce,1
cima,Arapça,0
torku,Turkce,1
limonata,İtalyanca,0
mimik,Fransızca,0
desibel,İngilizce,0
alpbamsı,Turkce,1
sevinsin,Turkce,1
beri,Arapça,0
ritm,Fransızca,0
yulak,Turkce,1
lades,Farsça,0
upload,İngilizce,0
kazan,Turkce,1
sezik,Turkce,1
illi,Turkce,1
alim,Arapça,0
küke,Turkce,1
oğramış,Turkce,1
ecel,Arapça,0
etüt,Latince,0
meydan,Farsça,0
maya,Farsça,0
antet,Latince,0
berginsenge,Turkce,1
eskalop,Fransızca,0
suyurkatmış,Turkce,1
karaton,Turkce,1
ağırşak,Turkce,1
urbeğ,Turkce,1
taybilge,Turkce,1
bot,İngilizce,0
akaş,Turkce,1
peçete,İtalyanca,0
baği,Arapça,0
akıbet,Arapça,0
padok,İngilizce,0
çandar,Turkce,1
"ağılda oğlak doğsa, dere boyunda otu biter",Turkce,1
ardıç,Turkce,1
pasaport,İtalyanca,0
orduk,Turkce,1
senge,Turkce,1
antrenman,Latince,0
miyop,Fransızca,0
maral,Farsça,0
parametre,Fransızca,0
ang'irt,Turkce,1
burçin,Turkce,1
menent,Farsça,0
cesim,Arapça,0
ögeçik,Turkce,1
alkış,Turkce,1
yingçegüzel,Turkce,1
giran,Farsça,0
göktuğ,Turkce,1
akar,Arapça,0
basiret,Arapça,0
altınçiçek,Turkce,1
tüzlü,Turkce,1
cübbe,Arapça,0
protez,Fransızca,0
megaron,Antik Yunanca,0
yırım,Turkce,1
bike,Turkce,1
ziyan,Farsça,0
bahçe,Farsça,0
sarkoma,İngilizce,0
çapan,Turkce,1
pirpirim,Farsça,0
ispinoz,Antik Yunanca,0
ilgirtudun,Turkce,1
frekans,Latince,0
ışıl,Turkce,1
açuk,Turkce,1
fob,İtalyanca,0
buzaç,Turkce,1
bor,Latince,0
hacet,Arapça,0
sitüasyon,İngilizce,0
hanüman,Farsça,0
beşer,Arapça,0
bek,Turkce,1
alparsbeğ,Turkce,1
karın,Turkce,1
tun,Turkce,1
virtüoz,İtalyanca,0
çomul,Turkce,1
tonlutunga,Turkce,1
tilek,Turkce,1
beynamaz,Farsça,0
rota,İtalyanca,0
termo,İngilizce,0
çubaş,Turkce,1
alpgerey,Turkce,1
çakabeğ,Turkce,1
fütuhat,Arapça,0
tente,İtalyanca,0
ağlamış,Turkce,1
içecek,Turkce,1
gaip,Arapça,0
balerin,İtalyanca,0
tenli,Turkce,1
kul,Turkce,1
mengü,Turkce,1
öçürgen,Turkce,1
bilgekağan,Turkce,1
patetik,Fransızca,0
firar,Arapça,0
müsli,Almanca,0
fuhuş,Arapça,0
erem,Turkce,1
ilkutadmış,Turkce,1
talan,Turkce,1
panzehir,Farsça,0
daire,Arapça,0
aysılığ,Turkce,1
leşker,Farsça,0
harita,Antik Yunanca,0
kökbudak,Turkce,1
aldemir,Turkce,1
fahişe,Arapça,0
çikolata,İtalyanca,0
yüküngen,Turkce,1
deri,Turkce,1
sort,İngilizce,0
kezzap,Farsça,0
kızılboğa,Turkce,1
aparmak,Turkce,1
polemik,Fransızca,0
ulun,Turkce,1
cidar,Arapça,0
kıyıntıtoyun,Turkce,1
bims,Almanca,0
ukuş,Turkce,1
ipitulu,Turkce,1
kadak,Turkce,1
fikstür,İngilizce,0
kalalduruk,Turkce,1
zon,Latince,0
kuruç,Turkce,1
huni,Antik Yunanca,0
cezri,Arapça,0
yiğenek,Turkce,1
yezirtulga,Turkce,1
mekik,Farsça,0
üçünkülüg,Turkce,1
umay,Turkce,1
bedütgil,Turkce,1
efemine,Latince,0
mandarin,İngilizce,0
ışbarayamtar,Turkce,1
faraziye,Arapça,0
sayı,Turkce,1
usuk,Turkce,1
kalmuk,Turkce,1
+ber,Farsça,0
kudatmış,Turkce,1
tapmış,Turkce,1
sartak,Turkce,1
olcaytu,Turkce,1
küçük,Turkce,1
daüssıla,Arapça,0
salılay,Turkce,1
kutlutayak,Turkce,1
karayülük,Turkce,1
poşet,Fransızca,0
talu,Turkce,1
mandepsi,Antik Yunanca,0
garet,Arapça,0
sundulaç,Turkce,1
hınç,Farsça,0
alil,Arapça,0
budala,Arapça,0
kumbara,Farsça,0
andarıman,Turkce,1
altıntarkan,Turkce,1
cesamet,Arapça,0
martı,İtalyanca,0
fuga,Almanca,0
kelle,Farsça,0
timpani,İtalyanca,0
vinç,İngilizce,0
koçungar,Turkce,1
antre,Latince,0
kontrast,İtalyanca,0
ülker,Turkce,1
peyker,Farsça,0
kuruçdemir,Turkce,1
aşiyan,Farsça,0
amik,Arapça,0
süngüşür,Turkce,1
gren,Latince,0
edebiyat,Arapça,0
çolpan,Turkce,1
kubuz,Turkce,1
falso,İtalyanca,0
hinterland,Almanca,0
kunu,Turkce,1
karbonhidrat,İngilizce,0
bahir,Arapça,0
bokuk,Turkce,1
alaminüt,Latince,0
hendese,Farsça,0
kılıçkamçı,Turkce,1
kayı,Turkce,1
töreli,Turkce,1
yubuğ,Turkce,1
kay,Turkce,1
vay,Farsça,0
küremek,Turkce,1
güneren,Turkce,1
fayda,Arapça,0
öküşkaraaçkı,Turkce,1
kontrat,İtalyanca,0
kutludemir,Turkce,1
denizkağan,Turkce,1
biblo,Fransızca,0
paşabegim,Turkce,1
keklik,Turkce,1
not,İngilizce,0
fazilet,Arapça,0
cüz,Arapça,0
uzluk,Turkce,1
kazkatun,Turkce,1
vodvil,Fransızca,0
satelit,İngilizce,0
karkas,Latince,0
küyük,Turkce,1
tuluntay,Turkce,1
dülger,Farsça,0
karabölük,Turkce,1
fesleğen,Antik Yunanca,0
koçgar,Turkce,1
gülümser,Turkce,1
ilaldı,Turkce,1
akvam,Arapça,0
kumpas,İtalyanca,0
beglen,Turkce,1
ambulans,Latince,0
çibekkargu,Turkce,1
behimiyet,Arapça,0
proton,Latince,0
tutifruti,İtalyanca,0
fellah,Arapça,0
terken,Turkce,1
kalıng,Turkce,1
kırçiçek,Turkce,1
turbay,Turkce,1
manşon,İtalyanca,0
jenital,Latince,0
oynamak,Turkce,1
esim,Turkce,1
başak,Turkce,1
lav,İtalyanca,0
loğusa,Antik Yunanca,0
bimarhane,Farsça,0
faşing,Almanca,0
kişecik,Turkce,1
yaldrık,Turkce,1
fiş,Latince,0
adl,Arapça,0
üstad,Farsça,0
zımba,Farsça,0
haber,Arapça,0
gazino,İtalyanca,0
turumtay,Turkce,1
ecir,Arapça,0
kunçuy,Turkce,1
atraksiyon,Latince,0
kement,Farsça,0
apse,Latince,0
borlukçu,Turkce,1
yayık,Turkce,1
devalüasyon,İngilizce,0
avluç,Turkce,1
deskriptif,Latince,0
kimyager,Farsça,0
kurça,Turkce,1
benefşe,Farsça,0
nişadır,Farsça,0
bandana,İngilizce,0
kantite,Latince,0
tabulgu,Turkce,1
ahund,Farsça,0
dingil,Turkce,1
kayımtı,Turkce,1
çelgi,Turkce,1
yalçın,Turkce,1
otçuboğa,Turkce,1
külükınanç,Turkce,1
firavun,Arapça,0
pupa,İtalyanca,0
otomat,Fransızca,0
besmele,Arapça,0
host,İngilizce,0
mengü,Turkce,1
cezb,Arapça,0
şilin,İngilizce,0
tuynak,Turkce,1
perikard,Fransızca,0
kurdele,İtalyanca,0
senato,İtalyanca,0
tuğluk,Turkce,1
tiryaki,Farsça,0
kırlangıç,Turkce,1
çiftlik,Farsça,0
ilbilge,Turkce,1
kült,İngilizce,0
tost,İngilizce,0
ahi,Arapça,0
leydi,İngilizce,0
aydınalp,Turkce,1
erdenikatun,Turkce,1
emel,Arapça,0
şömine,Latince,0
tilki,Turkce,1
kâfuru,Farsça,0
balçar,Turkce,1
kıyanselçük,Turkce,1
isteka,İtalyanca,0
anchorman,İngilizce,0
avize,Farsça,0
çalpara,Farsça,0
genç,Turkce,1
sarıbaş,Turkce,1
furkan,Arapça,0
tarı,Turkce,1
bastuğrul,Turkce,1
tırsmak,Farsça,0
fecaat,Arapça,0
gong,İngilizce,0
kılıçkalkan,Turkce,1
klakson,Antik Yunanca,0
ıssı,Turkce,1
alamana,İtalyanca,0
kürkan,Turkce,1
bahçıvan,Farsça,0
kanat,Turkce,1
kordaykatun,Turkce,1
plastik,Fransızca,0
ark,Latince,0
fark,Arapça,0
kürboğa,Turkce,1
arslantegin,Turkce,1
loca,İtalyanca,0
sol,Turkce,1
emsal,Arapça,0
ahz,Arapça,0
azil,Arapça,0
yula,Turkce,1
yışık,Turkce,1
aydın,Turkce,1
esenbike,Turkce,1
sinopsis,İngilizce,0
pazı,Farsça,0
fazıl,Arapça,0
miting,İngilizce,0
yavruağzı,Turkce,1
çöğdürmek,Turkce,1
ulu,Turkce,1
kaysıdı,Turkce,1
paralaks,Fransızca,0
kepaze,Farsça,0
alpbilge,Turkce,1
çangır,Turkce,1
gem,Antik Yunanca,0
doğan,Turkce,1
arkış,Turkce,1
pejoratif,İngilizce,0
çıngır,Turkce,1
yeğ,Turkce,1
sengüytudun,Turkce,1
estağfirullah,Arapça,0
+ban,Farsça,0
sidik,Turkce,1
sırça,Turkce,1
çarık,Turkce,1
sarmaşık,Turkce,1
ikeme,Turkce,1
madalya,İtalyanca,0
berduş,Farsça,0
banliyö,Fransızca,0
presbiteryen,İngilizce,0
direkt,Latince,0
yutak,Turkce,1
outlet,İngilizce,0
camia,Arapça,0
kurultay,Turkce,1
bulaçapan,Turkce,1
labia,İngilizce,0
şıban,Turkce,1
ringa,İtalyanca,0
libero,İtalyanca,0
balon,İtalyanca,0
sap,Turkce,1
ferda,Farsça,0
aleyh,Arapça,0
manat,Latince,0
kıryağız,Turkce,1
uganverdi,Turkce,1
pivot,İngilizce,0
dizyem,Latince,0
engin,Turkce,1
file,Latince,0
tifdruk,Almanca,0
antika,İtalyanca,0
alfa,Antik Yunanca,0
mengükulu,Turkce,1
külüçur,Turkce,1
aleyküm,Arapça,0
alpkara,Turkce,1
daye,Farsça,0
filinta,Almanca,0
herze,Farsça,0
dalavere,Turkce,1
sonar,İngilizce,0
salu,Turkce,1
çaka,Turkce,1
bilanço,İtalyanca,0
baysungur,Turkce,1
federasyon,Latince,0
haraç,Antik Yunanca,0
cücük,Farsça,0
bögde,Turkce,1
basur,Arapça,0
bilye,İtalyanca,0
santur,Antik Yunanca,0
allak,Turkce,1
divit,Arapça,0
beğçur,Turkce,1
profilaksi,Fransızca,0
karı,Turkce,1
güherçile,Farsça,0
burka,Arapça,0
sengüyara,Turkce,1
etfal,Arapça,0
arya,İtalyanca,0
çasantuz,Turkce,1
ülügbulmuş,Turkce,1
kapsın,Turkce,1
otobüs,İngilizce,0
bağış,Farsça,0
satmak,Turkce,1
hergele,Farsça,0
avane,Arapça,0
enik,Turkce,1
akçora,Turkce,1
lança,Farsça,0
kıynak,Turkce,1
patrimonyal,İngilizce,0
ayaçı,Turkce,1
emansipe,Latince,0
ornitorenk,Latince,0
karabina,İtalyanca,0
pestil,İtalyanca,0
kem,Farsça,0
yiğen,Turkce,1
kar,Turkce,1
yörgenç,Turkce,1
tanrı,Turkce,1
itbert,Turkce,1
kökbilgekan,Turkce,1
çanta,Farsça,0
tarıçıbeğ,Turkce,1
billahi,Arapça,0
+perver,Farsça,0
asansör,Latince,0
canan,Farsça,0
kayın,Turkce,1
tarkat,Turkce,1
elma,Turkce,1
barboğa,Turkce,1
gurux,Turkce,1
client,İngilizce,0
abacı,Turkce,1
çakırtungakağan,Turkce,1
aerosol,İngilizce,0
tanır,Turkce,1
doğu,Turkce,1
maslahatgüzar,Farsça,0
lipari,Antik Yunanca,0
fazla,Arapça,0
kımızalmıla,Turkce,1
romatizma,Fransızca,0
öyke,Turkce,1
yekta,Farsça,0
lied,Almanca,0
yoldruk,Turkce,1
erbap,Arapça,0
simurg,Farsça,0
proses,İngilizce,0
kamu,Turkce,1
bayruk,Turkce,1
belek,Turkce,1
sagımbay,Turkce,1
zahter,Latince,0
otarşi,Fransızca,0
abullabut,Arapça,0
banıçiçek,Turkce,1
barbiturat,Almanca,0
biju,Fransızca,0
gülemen,Turkce,1
ötügen,Turkce,1
taktı,Turkce,1
yasacı,Turkce,1
kaltaban,Farsça,0
patrik,Latince,0
amir,Arapça,0
taksonomi,İngilizce,0
fevk,Arapça,0
eşel mobil,Latince,0
turkun,Turkce,1
dilara,Farsça,0
yabgudirek,Turkce,1
yeke,Turkce,1
peyda,Farsça,0
üretan,İngilizce,0
kümes,Antik Yunanca,0
ana+,Antik Yunanca,0
direk,Turkce,1
fermante,Latince,0
büdüstudun,Turkce,1
yaşuk,Turkce,1
return,İngilizce,0
ergene,Turkce,1
güllabi,Farsça,0
ciddi,Arapça,0
arıkankatun,Turkce,1
sevindik,Turkce,1
celse,Arapça,0
konuk,Turkce,1
kenize,Farsça,0
çaplı,Turkce,1
tegrenç,Turkce,1
enteresan,Latince,0
bağtaş,Turkce,1
elkin,Turkce,1
partner,İngilizce,0
sağ,Turkce,1
kurla,Turkce,1
düello,İtalyanca,0
soda,İtalyanca,0
bunsuz,Turkce,1
figân,Farsça,0
emrivaki,Arapça,0
beyrek,Turkce,1
karargâh,Farsça,0
tekiş,Turkce,1
kulapa,Turkce,1
ozutgan,Turkce,1
falçata,İtalyanca,0
ilyığdı,Turkce,1
+matik,İngilizce,0
tayşı,Turkce,1
ejakülasyon,Latince,0
çava,Turkce,1
midi+,İngilizce,0
ciks,İngilizce,0
celadet,Arapça,0
kirizma,Antik Yunanca,0
sık,Turkce,1
re+,İngilizce,0
fistan,Arapça,0
nemfoman,Fransızca,0
karaçur,Turkce,1
kelek,Farsça,0
kuba,Turkce,1
pilot,İtalyanca,0
alpturan,Turkce,1
turku,Turkce,1
tara,Turkce,1
eylik,Turkce,1
sürtük,Turkce,1
bengi,Turkce,1
tersane,İtalyanca,0
tulunbeğ,Turkce,1
otantik,Fransızca,0
karımış,Turkce,1
hizmet,Farsça,0
akkatun,Turkce,1
devasa,Farsça,0
kamır,Turkce,1
röportaj,İngilizce,0
olca,Turkce,1
yiğbört,Turkce,1
şağılar,Turkce,1
cansiperane,Farsça,0
platonik,Fransızca,0
kârgir,Farsça,0
adese,Arapça,0
kenar,Farsça,0
bilge,Turkce,1
dejenere,Latince,0
cemal,Arapça,0
çoğalmak,Turkce,1
monopol,Fransızca,0
süperlatif,İngilizce,0
hakim,Arapça,0
ötünçdemir,Turkce,1
sokulgan,Turkce,1
okşançı,Turkce,1
tahsildar,Farsça,0
karavul,Turkce,1
rıht,Farsça,0
ahar,Farsça,0
anka,Arapça,0
feda,Arapça,0
hoyrat,Antik Yunanca,0
manifold,İngilizce,0
ilboğa,Turkce,1
penguen,İngilizce,0
çük,Farsça,0
bakla,Arapça,0
toluktüge,Turkce,1
eşanjör,Latince,0
akkurt,Turkce,1
kövez,Turkce,1
fasıl,Arapça,0
adberilgen,Turkce,1
ses,Turkce,1
aferin,Farsça,0
akçapamuk,Turkce,1
meken,Turkce,1
mostra,İtalyanca,0
bökde,Turkce,1
mengütegin,Turkce,1
kompartıman,İtalyanca,0
kurç,Turkce,1
rekortmen,İngilizce,0
istan,Farsça,0
ıdıkut,Turkce,1
ceylan,Farsça,0
fuaye,Latince,0
stand,İngilizce,0
jakoben,Latince,0
vermut,Almanca,0
esinti,Turkce,1
kutlualp,Turkce,1
web,İngilizce,0
erkli,Turkce,1
göğüs,Turkce,1
heykeltraş,Farsça,0
ulas,Turkce,1
çivit,Turkce,1
balast,İngilizce,0
yelgek,Turkce,1
beğbilgeçikşin,Turkce,1
fettan,Arapça,0
fahrenhayt,İngilizce,0
or,Turkce,1
feci,Arapça,0
çerik,Turkce,1
cereyan,Arapça,0
orsulay,Turkce,1
yumru,Turkce,1
ahlat,Antik Yunanca,0
çelim,Turkce,1
gülşen,Farsça,0
kütey,Turkce,1
rezüme,İngilizce,0
ale,Arapça,0
tazı,Farsça,0
an,Arapça,0
öğdem,Turkce,1
gey,İngilizce,0
kapuçino,İtalyanca,0
savruk,Turkce,1
cenin,Arapça,0
imrem,Turkce,1
